dist,npc_hp,npc_stamina,npc_current_action,player_hp,player_stamina,player_action,new_action
7,0.88,0.69,6,0.03,0.89,5,7
42,0.19,0.56,3,0.14,0.3,8,4
99,0.18,0.46,3,0.08,0.36,2,1
188,0.68,0.46,5,0.65,0.45,5,6
147,0.5,0.13,1,0.74,0.25,8,1
106,0.34,0.21,5,0.7,0.28,3,6
161,0.17,0.1,3,0.37,0.89,0,0
53,0.09,0.01,6,0.41,0.62,5,0
24,0.5,0.57,6,0.08,0.13,2,0
16,0.75,0.33,1,0.81,0.76,5,2
57,0.19,0.65,1,0.95,0.85,5,2
57,0.7,0.8,3,0.33,0.44,0,4
42,0.85,0.74,0,0.37,0.03,8,4
112,0.17,0.74,1,0.6,0.99,5,1
218,0.11,0.08,1,0.6,0.78,2,0
47,0.65,0.3,0,0.49,0.19,2,0
246,0.43,0.53,6,0.99,0.21,0,0
36,0.12,0.56,1,0.92,0.95,4,2
9,0.18,0.15,0,0.44,0.97,5,3
206,0.52,0.79,0,0.46,0.5,4,1
151,0.21,0.79,0,0.52,0.66,1,1
174,0.11,0.86,1,0.17,0.31,4,1
220,0.92,0.22,6,0.98,0.17,0,0
248,0.21,0.75,3,0.68,0.81,4,1
219,0.53,0.56,3,0.44,0.72,0,1
69,0.66,0.3,6,0.24,0.78,0,0
27,0.8,0.73,1,0.68,0.9,2,4
141,0.43,0.49,5,0.2,0.21,2,6
237,0.04,0.27,6,0.28,0.45,7,0
223,0.69,0.53,1,0.58,0.15,4,1
33,0.39,0.52,6,0.55,0.61,4,7
110,0.5,0.02,5,0.09,0.5,0,6
76,0.5,0.62,3,0.11,0.74,8,1
180,0.98,0.56,5,0.93,0.43,5,6
72,0.67,0.39,1,0.55,0.09,2,1
153,0.66,0.99,5,0.53,0.22,5,6
79,0.82,0.5,1,0.57,0.63,7,1
54,0.89,0.71,6,0.94,0.32,0,7
45,0.67,0.92,0,0.26,0.04,7,5
106,0.6,0.23,5,0.28,0.46,1,6
154,0.27,0.35,5,0.11,0.62,0,6
70,0.19,0.54,5,0.82,0.09,4,6
194,0.11,0.15,3,0.24,0.97,0,0
253,0.31,0.84,5,0.33,0.91,0,6
50,0.74,0.49,6,0.19,0.57,7,7
120,0.86,0.16,0,0.42,0.7,4,0
232,0.16,0.07,6,0.34,0.3,2,0
21,0.16,0.25,1,0.79,0.94,0,3
23,0.02,0.87,3,0.68,0.17,2,5
191,0.74,0.55,0,0.24,0.07,5,1
73,0.68,0.24,5,0.77,0.19,8,1
33,0.52,0.67,1,0.28,0.27,3,5
107,0.14,0.73,1,0.72,0.66,4,1
43,0.93,0.68,5,0.92,0.69,5,5
124,0.58,0.21,1,0.6,0.84,1,0
50,0.35,0.01,6,0.94,0.09,0,0
144,0.55,0.92,1,0.57,0.59,5,1
25,0.09,0.85,3,0.17,0.53,4,2
29,0.4,0.38,1,0.71,0.75,6,4
49,0.05,0.01,1,0.54,0.23,4,3
90,0.07,0.43,5,0.91,0.38,8,1
108,0.36,0.18,1,0.91,0.92,3,0
257,0.46,0.24,0,0.88,0.97,6,1
61,0.4,0.81,5,0.86,0.68,7,6
64,0.19,0.12,6,0.54,0.09,0,0
122,0.01,0.59,0,0.2,0.86,8,1
84,0.1,0.91,1,0.5,0.21,0,1
149,0.07,0.12,1,0.89,0.11,5,0
137,0.51,0.38,0,0.4,0.81,8,1
39,0.52,0.37,3,0.13,0.41,1,4
126,0.17,0.0,6,0.57,0.07,3,0
42,0.9,0.6,5,0.54,0.56,7,5
17,0.56,0.14,0,0.56,0.35,6,4
209,0.85,0.24,3,0.14,0.57,0,0
100,0.22,0.93,3,0.64,0.61,7,1
218,0.42,0.91,0,0.59,0.78,2,1
56,0.32,0.27,0,0.73,0.34,2,3
60,0.51,0.15,0,0.73,0.58,6,4
74,0.15,0.39,3,0.96,0.93,4,1
105,0.26,0.19,0,0.46,0.05,8,1
81,0.4,0.36,6,0.77,0.31,0,0
70,0.26,0.14,1,0.63,0.75,6,1
60,0.8,0.56,5,0.96,0.45,1,5
67,0.85,0.29,6,0.68,0.3,5,0
224,0.01,0.01,6,0.43,0.99,4,0
44,0.06,0.82,3,0.39,0.12,5,2
23,0.75,0.2,3,0.08,0.69,8,4
178,0.53,0.76,1,0.99,0.35,2,1
22,0.54,0.55,6,0.03,0.38,4,7
148,0.06,0.53,6,0.65,0.54,2,7
191,0.74,0.62,0,0.24,0.29,7,1
89,0.12,0.61,5,0.4,0.04,0,6
226,0.63,0.82,5,0.73,0.13,3,6
250,0.9,0.88,3,0.6,0.97,0,1
79,0.88,0.37,3,0.56,0.63,3,1
235,0.98,0.95,1,0.43,0.62,0,1
62,0.12,0.88,5,0.43,0.12,5,6
181,0.87,0.15,6,0.97,0.05,8,0
112,0.23,0.87,6,0.23,0.08,2,0
39,0.34,0.65,3,0.74,0.23,6,4
123,0.11,0.17,0,0.53,0.85,0,0
181,0.58,0.41,6,0.4,0.3,2,7
67,0.58,0.89,0,0.18,0.43,5,1
145,0.67,0.04,3,0.56,0.71,4,0
60,0.07,0.69,5,0.4,0.49,4,5
169,0.74,0.93,5,0.23,0.67,0,6
31,0.63,0.56,1,0.42,0.68,3,5
38,0.12,0.19,6,0.84,0.21,8,0
10,0.37,0.68,6,0.13,0.3,3,7
115,0.62,0.06,6,0.16,0.9,5,0
102,0.66,0.07,6,0.18,0.32,2,0
50,0.68,0.79,5,0.75,0.44,5,6
52,0.5,0.15,0,0.73,0.0,1,3
72,0.83,0.12,5,0.92,0.68,0,6
46,0.04,0.73,3,0.37,0.88,2,0
67,0.69,0.67,0,0.82,0.97,8,1
224,0.08,0.73,6,0.27,0.17,0,0
284,0.97,0.27,0,0.25,0.96,1,0
86,0.42,0.47,3,0.98,0.13,2,1
50,0.64,0.01,0,0.36,0.66,0,3
61,0.15,0.58,1,0.4,0.22,8,1
165,0.96,0.21,6,0.93,0.4,5,0
54,0.78,0.89,6,0.53,0.62,4,7
50,0.91,0.4,5,0.17,0.67,8,4
99,0.27,0.66,6,0.1,0.17,4,0
39,0.57,0.14,5,0.16,0.95,0,5
76,0.12,0.06,1,0.45,0.88,5,0
27,0.4,0.01,6,0.45,0.72,5,0
134,0.19,0.85,3,0.49,0.06,5,1
155,0.2,0.83,0,0.65,0.54,2,1
112,0.95,0.73,0,0.91,0.57,6,1
15,0.23,0.69,5,0.88,0.66,2,6
230,0.67,0.07,0,0.67,0.78,1,0
32,0.7,0.57,1,0.46,0.38,3,5
182,0.08,0.13,0,0.44,0.3,1,0
185,0.49,0.21,5,0.67,0.6,6,1
47,0.92,0.92,6,0.82,0.1,3,0
39,0.06,0.03,6,0.5,0.41,1,0
66,0.41,0.77,3,0.82,0.17,2,1
71,0.44,0.86,5,0.96,0.92,7,6
87,0.95,0.72,6,0.33,0.73,1,7
65,0.92,0.28,5,0.48,0.61,0,6
76,0.86,0.17,3,0.24,0.49,4,0
76,0.27,0.99,3,0.58,0.48,7,1
211,0.55,0.52,5,0.99,0.63,0,6
84,0.38,0.76,1,0.83,0.84,3,1
38,0.24,0.12,1,0.53,0.1,4,3
91,0.71,0.82,1,0.96,0.19,3,1
71,0.52,0.09,6,0.69,0.89,0,0
99,0.19,0.3,3,0.31,0.06,0,0
196,0.15,0.95,0,0.08,0.88,3,1
101,0.95,0.26,6,0.95,0.82,2,0
94,0.31,0.33,5,0.29,0.38,5,6
62,0.32,0.29,3,0.74,0.91,4,0
65,0.6,0.38,5,0.21,0.09,3,5
114,0.52,0.62,3,0.9,0.8,5,1
215,0.24,0.39,0,0.85,0.73,6,1
64,0.97,0.28,3,0.61,0.36,1,0
140,0.77,0.88,3,0.99,0.79,6,1
193,0.07,0.65,5,0.5,0.62,3,6
42,0.88,0.58,6,0.72,0.27,3,0
145,0.51,0.64,5,0.55,0.69,8,1
76,0.9,0.28,1,0.42,0.99,1,0
171,0.12,0.9,6,0.07,0.75,2,7
38,0.92,0.46,1,0.73,0.33,7,4
100,0.87,0.23,3,0.24,0.85,1,0
132,0.02,0.91,5,0.08,0.59,1,6
134,0.27,0.12,0,0.68,0.88,7,0
174,0.62,0.34,6,0.05,0.59,6,0
33,0.5,0.06,1,1.0,0.74,6,4
30,0.16,0.13,3,0.95,0.67,1,3
127,0.36,0.01,5,0.47,0.55,3,6
91,0.52,0.27,1,1.0,0.78,3,0
127,0.59,0.77,1,0.21,0.91,7,1
36,0.94,0.8,3,0.06,0.23,6,4
32,0.07,0.66,6,0.08,0.04,8,0
129,0.79,0.55,5,0.98,0.96,7,6
146,0.11,0.8,3,0.66,0.6,4,1
91,0.95,0.34,5,0.11,0.38,1,6
155,0.13,0.36,1,0.65,0.34,1,1
67,0.13,0.35,1,0.55,0.21,0,1
115,0.56,0.51,1,0.5,0.91,6,1
128,0.97,0.6,0,0.55,0.93,3,1
40,0.3,0.27,1,0.24,0.68,8,4
100,0.85,0.89,1,0.6,0.93,2,1
58,0.42,0.32,5,0.02,0.84,6,4
33,0.67,0.17,1,0.9,0.11,7,3
55,0.9,0.77,3,0.07,0.76,7,0
193,0.67,0.78,3,0.03,0.86,7,1
83,0.97,0.23,0,0.96,0.55,4,0
189,0.75,0.05,6,0.58,0.91,1,0
50,0.94,0.42,6,0.08,0.54,0,7
101,0.78,0.07,6,0.69,0.65,7,0
140,0.49,0.03,1,0.96,0.76,2,0
193,0.43,0.8,1,0.91,0.26,0,1
20,0.64,0.12,0,0.56,0.82,2,3
31,0.73,0.41,5,0.87,0.11,4,5
29,0.52,0.57,5,0.21,0.6,0,5
252,0.39,0.7,0,0.03,0.99,3,1
95,0.46,0.48,3,0.8,0.6,1,1
34,0.02,0.47,5,0.58,0.45,8,4
65,0.85,0.89,6,0.24,0.46,0,7
63,0.99,0.6,0,0.64,0.63,1,1
41,0.77,0.24,5,0.23,0.89,1,5
185,0.32,0.48,0,0.61,0.51,3,1
94,0.91,0.54,0,0.39,0.89,3,1
199,0.28,0.6,0,0.6,0.51,3,1
29,0.67,0.63,5,0.22,0.7,6,5
166,0.41,0.5,3,0.52,0.89,6,1
183,0.73,0.76,0,0.24,0.73,4,1
24,0.75,0.0,3,0.16,0.86,5,3
53,0.14,0.78,0,0.75,0.11,4,2
180,0.68,0.95,3,0.35,0.68,5,1
43,0.54,0.09,3,0.61,0.86,5,3
69,0.22,0.31,5,0.69,0.17,5,6
39,0.98,0.8,5,0.63,0.56,0,5
54,0.77,0.56,0,0.65,0.78,5,2
128,0.73,0.32,5,0.1,0.73,1,6
123,0.2,0.08,1,0.65,0.96,4,0
241,0.52,0.84,6,0.71,0.19,2,0
46,0.43,0.5,0,0.88,0.77,0,4
5,0.88,0.28,5,0.58,0.87,2,6
85,0.92,0.75,3,0.89,0.96,2,1
15,0.92,0.97,5,0.62,0.84,5,5
258,0.53,0.32,0,0.53,0.21,0,1
154,0.67,0.96,3,0.17,0.72,3,1
154,0.78,0.11,1,0.38,0.92,0,0
190,0.88,0.18,0,0.42,0.99,2,0
118,0.01,0.05,5,0.01,0.18,0,6
49,0.26,0.5,6,0.74,0.52,4,7
196,0.14,0.05,1,0.2,0.74,2,0
29,0.08,0.65,1,0.34,0.62,0,4
53,0.72,0.52,5,0.25,0.34,0,6
110,0.19,0.98,3,0.31,0.84,8,1
24,0.59,0.62,1,0.93,0.44,4,3
89,0.71,0.8,3,0.17,0.25,6,1
41,0.71,0.15,0,0.86,0.12,0,3
178,0.85,0.82,0,0.25,0.74,5,1
65,0.04,0.65,1,0.55,0.02,2,1
161,0.85,0.92,0,0.03,0.46,4,1
90,0.86,0.23,6,0.33,0.93,0,0
171,0.48,0.27,5,0.78,0.42,4,6
113,0.76,0.88,6,0.01,0.37,3,7
122,0.43,0.89,6,0.26,0.03,5,0
127,0.11,0.23,1,0.25,0.94,5,0
196,0.49,0.87,3,0.31,0.46,5,1
62,0.58,0.7,3,0.78,0.17,1,1
102,0.09,0.14,6,0.29,0.67,8,0
33,1.0,0.42,6,0.78,0.92,4,7
238,0.19,0.92,0,0.66,0.91,3,1
44,0.99,0.88,0,0.86,0.09,5,2
88,0.33,0.87,0,0.68,0.38,6,1
85,0.39,0.27,5,0.35,0.69,3,6
219,0.67,0.38,1,0.69,0.25,0,1
76,0.73,0.81,6,0.73,0.27,7,0
203,0.17,0.42,1,0.67,0.64,5,1
239,0.93,0.35,3,0.92,0.61,7,1
153,0.21,0.52,6,0.53,0.84,3,7
118,0.97,0.69,6,0.46,0.38,1,7
88,0.98,0.55,3,0.89,0.56,7,1
99,0.1,0.68,5,0.78,0.72,5,6
35,0.11,0.22,6,0.48,0.4,7,0
72,0.66,0.47,0,0.72,0.72,7,1
171,0.49,0.8,6,0.52,0.45,0,7
173,0.85,0.32,3,0.61,0.81,0,1
45,0.15,0.89,6,0.68,0.24,4,0
40,0.46,0.4,5,0.82,0.5,5,5
65,0.06,0.25,1,0.21,0.41,4,0
156,0.81,0.4,3,0.66,0.45,2,1
31,0.6,0.38,0,0.78,0.4,5,2
156,1.0,0.59,1,0.21,0.07,8,1
100,0.74,0.53,5,0.25,0.6,0,6
130,0.35,0.2,6,0.89,0.43,5,0
148,0.28,0.41,3,0.41,0.72,3,1
28,0.29,0.36,1,0.73,0.16,3,0
117,0.8,0.99,6,0.89,0.05,3,0
38,0.95,0.88,6,0.85,0.05,0,0
202,0.91,0.97,1,0.75,0.43,0,1
49,0.9,0.87,6,0.85,0.52,1,7
166,0.99,0.54,3,0.31,0.16,8,1
149,0.5,0.33,5,0.06,0.27,3,6
118,0.49,0.1,5,0.87,0.47,3,6
25,0.17,0.24,5,0.66,0.17,0,6
132,0.28,0.2,5,0.22,0.35,4,6
104,0.24,0.89,3,0.92,0.98,5,1
185,0.37,0.1,6,0.1,0.55,8,0
191,0.48,0.62,6,0.07,0.27,3,0
28,0.41,0.18,0,0.93,0.95,7,3
28,0.88,0.47,0,0.61,0.98,2,4
149,0.16,0.12,6,0.96,0.07,7,0
109,0.86,0.22,3,0.65,0.6,0,0
139,0.74,0.13,6,0.3,0.05,2,0
221,0.51,0.68,1,0.44,0.69,6,1
213,0.61,0.81,6,0.16,0.39,7,7
23,0.19,0.7,0,0.41,0.74,2,4
99,0.74,0.6,5,0.3,0.44,3,6
82,0.66,0.6,3,0.47,0.81,5,1
66,0.91,0.16,3,0.91,0.65,4,0
78,1.0,0.5,5,0.72,0.11,4,6
62,0.7,0.51,6,0.52,0.95,4,7
36,0.09,0.5,3,0.13,0.89,1,4
39,0.42,0.8,0,0.39,0.94,3,4
247,0.27,0.96,1,0.44,0.69,0,1
116,0.18,0.35,3,0.61,0.72,6,1
114,0.82,0.86,3,0.06,0.61,3,1
59,0.99,0.49,5,0.29,0.26,4,6
113,0.44,0.98,0,0.55,0.82,3,1
129,0.1,0.61,1,0.42,0.38,4,1
102,0.8,0.81,0,0.63,0.07,7,1
61,0.58,0.7,1,0.06,0.03,8,1
114,0.59,0.7,0,0.02,0.55,7,1
173,0.31,0.9,3,0.14,0.39,4,1
172,0.96,0.66,0,0.04,0.68,3,1
63,0.35,0.35,1,0.11,0.6,1,1
201,0.19,0.39,3,0.25,0.75,5,1
35,0.02,0.52,6,0.3,0.17,7,0
212,0.53,0.79,0,0.68,0.12,0,1
72,0.77,0.98,6,0.8,0.92,3,7
77,0.81,0.33,1,0.6,0.64,5,1
196,0.27,0.38,5,0.2,0.56,2,6
123,0.37,0.34,5,0.07,0.86,5,6
61,0.78,0.1,3,0.14,0.07,0,0
208,0.24,0.39,6,0.92,0.18,2,0
37,0.91,0.76,5,0.4,0.26,8,5
38,0.34,0.73,5,0.08,0.85,4,5
123,0.92,0.96,3,0.57,0.21,6,1
222,0.33,0.02,0,0.27,0.26,2,0
75,0.24,0.8,6,0.74,0.57,0,7
64,0.03,0.96,5,0.03,0.05,7,5
146,0.02,0.06,3,0.09,0.1,8,1
54,0.55,0.77,6,0.61,0.05,0,0
15,0.75,0.46,0,0.31,0.9,2,4
170,0.27,0.68,0,0.74,0.4,8,1
19,0.48,0.4,5,0.04,0.62,4,6
39,0.94,0.49,6,0.98,0.61,2,7
146,0.25,0.67,6,0.45,0.06,0,0
102,0.84,0.13,3,0.49,0.99,0,0
213,0.58,0.9,5,0.72,0.86,2,6
45,0.06,0.39,5,0.2,0.59,6,4
151,0.5,0.44,0,0.23,0.82,3,1
87,0.99,0.7,5,0.29,0.39,7,6
173,0.1,0.07,3,0.7,0.17,3,0
186,0.14,0.79,3,0.58,0.59,4,1
127,0.63,0.34,1,0.51,0.65,1,1
14,0.21,0.75,0,0.55,0.67,5,2
175,0.96,0.08,6,0.98,0.68,1,0
10,0.96,0.49,1,0.37,0.79,1,4
131,0.29,0.05,3,0.56,0.82,8,1
23,0.1,0.95,5,0.26,0.39,8,5
28,0.33,0.8,5,0.25,0.38,6,5
150,0.79,0.2,5,0.84,0.68,2,6
1,0.37,0.83,6,0.05,0.49,4,7
63,0.54,0.84,1,0.39,0.05,8,1
115,0.05,0.17,3,0.74,0.94,0,0
41,0.59,0.19,5,0.34,0.09,1,6
30,0.92,0.3,1,0.22,0.91,2,0
129,0.55,0.02,3,0.78,0.99,4,0
66,0.85,0.19,1,0.81,0.13,7,0
58,0.75,0.2,1,0.27,0.03,7,3
261,0.85,0.9,0,0.4,0.61,2,1
76,0.38,0.17,1,0.17,0.69,4,0
131,0.81,0.46,6,0.89,0.03,8,0
83,0.4,0.34,1,0.09,0.45,4,1
278,0.55,0.75,0,0.13,0.99,8,1
177,0.64,0.54,1,0.3,0.53,6,1
80,0.01,0.63,3,0.65,0.36,0,1
19,0.46,0.5,0,0.76,0.03,6,4
130,0.6,0.12,3,0.34,0.39,8,1
38,0.44,0.12,5,0.5,0.54,5,5
19,0.36,0.2,5,0.13,0.97,8,4
114,0.34,0.9,1,0.43,0.63,2,1
143,0.25,0.07,3,0.53,0.24,4,0
39,0.97,0.59,0,0.71,0.15,3,4
167,0.96,0.44,6,0.19,0.37,0,7
103,0.09,0.74,0,0.95,0.42,6,1
126,0.94,0.6,1,0.79,0.7,0,1
174,0.95,0.31,1,0.83,0.12,4,1
250,0.81,0.62,0,0.29,0.65,4,1
113,0.24,0.62,1,0.85,0.46,8,1
191,0.63,0.72,6,0.32,0.35,1,7
27,0.94,0.7,0,0.65,0.28,2,4
214,0.42,0.75,3,0.28,0.35,4,1
227,0.35,0.09,0,0.37,0.35,4,0
181,0.13,0.16,0,0.49,0.42,7,0
46,0.97,0.63,3,0.24,0.84,7,5
162,0.49,0.51,6,0.27,0.36,5,7
81,0.96,0.94,5,0.57,0.58,1,6
98,0.72,0.22,3,0.32,0.09,6,1
217,0.14,0.5,1,0.63,0.37,8,1
154,0.51,0.49,3,0.18,0.45,2,1
26,0.73,0.13,1,0.88,0.38,7,3
180,0.16,0.96,6,0.46,0.37,0,7
66,0.98,0.44,5,0.04,0.1,2,6
118,0.66,0.42,5,0.5,0.4,8,1
108,0.11,0.56,3,0.24,0.68,5,1
28,0.13,0.42,0,0.78,0.44,7,4
82,0.64,0.79,1,0.97,0.16,1,1
129,0.49,0.45,1,0.81,0.7,4,1
35,0.43,0.85,0,0.76,0.98,8,4
78,0.06,0.09,0,0.93,0.0,7,0
118,0.25,0.86,3,0.38,0.56,3,1
119,0.96,0.88,3,0.82,0.17,8,1
37,0.67,0.36,5,0.68,0.49,3,6
100,0.18,0.6,6,0.76,0.02,6,0
10,0.59,0.1,5,0.42,0.06,3,5
53,0.75,0.94,5,0.1,0.95,8,5
7,0.71,0.82,5,0.61,0.36,6,4
41,0.42,0.31,5,0.68,0.37,5,5
138,0.79,0.89,5,0.79,0.36,8,1
85,0.69,0.08,6,0.99,0.85,6,0
176,0.71,0.25,5,0.7,0.22,6,1
21,0.16,0.25,3,0.19,0.68,2,3
37,0.06,0.28,1,0.21,0.29,8,4
43,0.51,0.42,0,0.48,0.24,1,4
88,0.43,0.3,6,0.85,0.67,5,0
84,0.8,0.73,6,0.76,0.95,1,7
74,0.46,0.37,0,0.32,0.87,2,1
100,0.65,0.57,6,0.03,0.38,1,7
31,0.05,0.1,1,0.99,0.91,3,0
68,0.69,0.86,1,0.54,0.48,6,1
229,0.74,0.5,0,0.91,0.33,6,1
63,0.16,0.56,6,0.04,0.37,4,7
58,0.19,0.29,3,0.2,0.75,1,3
48,0.53,0.17,1,0.09,0.09,3,0
102,0.79,0.98,3,0.73,0.99,8,1
32,0.97,0.52,1,0.74,0.28,5,2
84,0.19,0.12,6,0.98,0.79,1,0
176,0.66,0.66,1,0.35,0.8,5,1
97,0.18,0.71,1,0.79,0.94,8,1
164,0.09,0.31,0,0.84,1.0,4,1
221,0.86,0.02,5,0.37,0.34,5,6
122,0.62,0.23,3,0.04,0.85,2,0
138,0.22,0.05,5,0.73,0.79,7,6
164,0.99,0.88,0,0.65,0.59,8,1
209,0.86,0.59,5,0.12,0.82,8,1
32,0.44,0.38,0,0.81,0.12,8,4
55,0.01,0.36,5,0.84,0.38,5,5
117,0.36,0.34,1,0.25,0.87,5,1
295,0.59,0.67,1,0.7,0.97,5,1
37,0.38,0.21,1,0.87,0.63,4,3
120,0.12,0.77,0,0.37,0.07,4,1
40,0.06,0.79,1,0.81,0.95,2,4
45,0.6,0.31,5,0.3,0.39,6,4
62,0.88,0.84,1,0.85,0.63,3,1
122,0.99,0.09,6,0.69,0.64,0,0
166,0.92,0.95,5,0.94,0.57,5,6
30,0.51,0.63,6,0.88,0.59,5,7
66,0.8,0.96,0,0.41,0.3,4,1
227,0.96,0.31,6,0.11,0.15,3,0
79,0.42,0.53,5,0.43,0.49,8,1
208,0.72,0.92,5,0.47,0.14,7,6
77,0.8,0.32,5,0.45,0.98,2,6
66,0.14,0.43,6,0.67,0.36,0,7
79,0.11,0.34,6,0.49,0.73,7,0
97,0.58,0.84,3,0.32,0.05,3,1
108,0.12,0.37,3,0.11,0.32,3,1
22,0.4,0.53,1,0.98,0.89,1,4
24,0.95,0.06,3,0.22,0.64,2,3
138,0.42,0.2,1,0.2,0.69,2,0
127,0.2,0.51,5,0.67,0.88,2,6
34,0.86,0.31,6,0.01,0.3,4,0
164,0.37,0.64,6,0.99,0.15,3,0
103,0.3,0.66,1,0.62,0.41,2,1
35,0.9,0.14,5,0.52,0.25,0,5
117,0.81,0.78,3,0.66,0.52,6,1
172,0.71,0.58,6,0.39,0.86,2,7
36,0.32,0.48,5,0.96,0.84,5,6
34,0.09,0.34,6,0.71,0.37,5,0
187,0.69,0.62,3,0.84,0.75,8,1
183,0.63,0.23,5,0.44,0.82,1,6
105,0.54,0.4,0,0.35,0.04,2,1
84,0.03,0.83,5,0.98,0.46,0,6
101,0.24,0.2,6,0.6,0.76,1,0
163,0.94,0.82,1,0.72,0.17,5,1
125,0.36,0.77,6,0.45,0.38,3,7
152,0.43,0.15,0,0.68,0.58,0,0
94,1.0,0.25,3,0.2,0.21,2,0
97,0.99,0.47,1,0.03,0.77,3,1
67,0.51,0.77,0,0.84,0.51,8,1
187,0.51,0.86,1,0.24,0.72,5,1
127,0.29,0.07,3,0.2,0.39,5,0
114,0.45,0.4,5,0.23,0.5,6,1
89,0.34,0.26,1,0.51,0.64,6,1
36,0.11,0.29,1,0.92,0.93,2,3
48,0.92,0.45,0,0.27,0.95,1,4
290,0.45,0.38,5,0.54,0.03,7,6
115,0.1,0.9,3,0.36,0.7,7,1
36,0.48,0.71,1,0.06,0.68,5,2
172,0.95,0.1,1,0.45,0.4,8,1
172,0.86,0.41,0,0.65,0.38,5,1
211,0.93,0.57,0,0.79,0.48,0,1
104,0.18,0.26,5,0.54,0.31,0,6
189,0.88,0.48,1,0.04,0.46,3,1
106,0.52,0.96,0,0.22,0.15,3,1
98,0.3,0.25,6,0.02,0.31,6,0
96,0.49,0.28,0,0.64,0.39,7,0
86,0.66,0.24,6,0.91,0.16,8,0
96,0.14,0.38,6,0.88,0.25,4,0
199,0.06,0.02,3,0.68,0.41,1,0
165,0.57,0.45,3,0.19,0.01,4,1
65,0.92,0.48,3,0.37,0.17,1,1
35,0.04,0.25,3,0.56,0.35,0,3
196,0.82,0.1,1,0.53,0.27,4,0
62,0.65,0.08,3,0.72,0.83,8,1
97,0.44,0.23,0,0.85,0.72,7,0
106,0.2,0.64,1,0.66,0.13,2,1
92,0.21,0.79,5,0.4,0.47,3,6
270,0.55,0.79,5,0.96,0.39,4,6
211,0.54,0.96,1,0.4,0.93,8,1
64,0.83,0.95,6,0.43,0.05,8,0
150,0.85,0.69,5,0.5,0.93,1,6
82,0.75,0.14,5,0.6,0.92,7,6
67,0.41,0.23,1,0.49,0.25,1,0
35,0.07,0.36,6,0.74,0.33,7,0
143,0.99,0.59,1,0.99,0.59,5,1
36,0.24,0.63,5,0.93,0.54,8,5
52,0.29,0.62,3,0.46,0.98,1,4
169,0.59,0.26,6,0.17,0.61,7,0
31,0.62,0.99,6,0.15,0.97,4,7
189,0.14,0.39,6,0.87,0.37,1,0
8,0.25,0.41,1,0.2,0.55,7,4
127,0.42,0.06,6,0.52,0.79,6,0
43,0.5,0.24,6,0.35,0.26,8,0
105,0.87,0.75,0,0.21,0.21,1,1
244,0.55,0.69,1,0.89,0.81,0,1
218,0.48,0.36,1,0.79,0.81,6,1
35,0.98,0.57,6,0.18,0.51,3,7
33,0.7,0.21,5,0.68,0.65,2,6
109,0.4,0.37,1,0.43,0.6,3,1
177,0.1,0.59,5,0.34,0.63,2,6
71,0.83,0.4,3,0.12,0.42,8,1
155,0.5,0.68,5,0.16,0.7,4,6
105,0.83,0.94,1,0.98,0.83,0,1
111,0.39,0.74,6,0.79,0.28,5,0
66,0.98,0.61,0,0.61,0.03,6,1
70,0.5,0.31,3,0.18,0.5,0,1
153,0.54,0.34,0,0.23,0.45,5,1
114,0.63,0.34,1,0.21,0.21,2,1
96,0.73,0.81,3,0.91,0.0,1,1
40,0.61,0.27,3,0.83,0.47,6,4
130,0.05,0.13,1,0.51,0.87,0,0
67,0.35,0.37,1,0.77,0.68,0,1
100,0.38,0.59,5,0.86,0.3,0,6
210,0.64,0.24,3,0.36,0.56,5,0
178,0.76,0.04,5,0.05,0.41,8,1
134,0.99,0.71,0,0.57,0.68,6,1
24,0.63,0.7,0,0.24,0.51,4,3
144,0.8,0.54,5,0.36,0.33,4,6
198,0.68,0.13,5,0.67,0.86,8,1
63,0.5,0.33,5,0.06,0.9,0,5
53,0.67,0.94,6,0.09,0.22,5,0
58,0.57,0.52,6,0.1,0.25,1,0
141,0.68,0.12,3,0.98,0.28,5,0
38,0.85,0.63,5,0.9,0.46,6,4
86,0.41,0.15,0,0.79,0.74,4,0
216,0.93,0.34,6,0.2,0.31,8,0
139,0.97,0.22,5,0.97,1.0,8,1
56,0.41,0.64,0,0.76,0.15,2,5
135,0.24,0.48,5,0.72,0.49,0,6
218,0.88,0.98,1,0.43,0.77,5,1
121,0.36,0.27,3,0.03,0.07,3,0
214,0.62,0.1,5,0.76,0.73,1,6
68,0.37,0.62,0,0.72,0.17,1,1
64,0.44,0.04,5,0.32,0.06,8,1
176,0.82,0.15,1,0.77,0.48,2,0
120,0.79,0.36,0,0.09,0.77,7,1
126,0.51,0.17,6,0.08,0.65,0,0
162,0.84,0.15,3,0.96,0.16,8,1
151,0.35,0.47,5,0.26,0.77,5,6
212,0.49,0.53,5,0.9,0.66,4,6
163,0.33,0.14,5,0.68,0.14,0,6
27,0.81,0.72,3,0.13,0.3,3,4
90,0.7,0.15,5,0.81,0.32,2,6
148,0.72,0.57,6,0.33,0.29,3,0
52,0.84,0.99,5,0.37,0.17,8,5
138,0.45,0.11,6,0.66,0.48,4,0
64,0.69,0.35,1,0.66,0.65,5,1
123,0.71,0.49,1,0.27,0.3,8,1
64,1.0,0.29,0,0.99,0.41,6,1
142,0.16,0.01,1,0.11,0.75,0,0
176,0.94,0.08,1,0.09,0.58,4,0
